bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-001_ses-001_task-rest_dir-LR_echo-4_part-mag_bold	[0.0005643658210947931, 0.001027837116154873, 0.0013350734312416557, 0.0014787983978638182]	[0.005619612843791722, 0.007569729706275035, 0.01257188201602136, 0.021234671028037385]	1	87.80447954819522	1.0425950819919783	1.014691145735295	0.563	73.6111	0.11924457000073233	72	9.612817089452603	2.746734021466574	2.8013141988010672	2.7559561055678157	2.682931760030838	[0.0093481, 0.0140851, 0.0138781, 0.0115699]	0.035208165645599365	-0.0010849771788343787	749	76	102	60	1.495929242526992	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	70.4141	5.295	27.0361	25.0	330046.0	0.0	50.0	18.4497	3.3594	130.8154	227.9654	217.0	135074.0	35.0	483.0	145.0598	13.2183843011735
sub-001_ses-003_task-bht_dir-LR_echo-1_part-mag_bold	[0.0003878640776699029, 0.0004100485436893205, 0.0004899029126213593, 0.0006036893203883496]	[0.006931142427184466, 0.00936334441747573, 0.015561334466019419, 0.026069519902912622]	1	39.979323819707304	1.0212031990731711	0.9983056500975608	0.6562	114.261	0.19292748291867615	89	43.20388349514563	3.919659968409339	3.7275281929800013	3.82241089438561	4.209040817862406	[0.0210638, 0.0204051, 0.0193479, 0.0159748]	0.15810786187648773	0.026720812544226646	206	76	102	60	2.5140983985903165	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	5.6484	70.2725	182.1567	74.0	333026.0	1.0	767.0	255.8597	1.2426	296.7327	823.536	787.0	132094.0	394.0	1377.0	313.0335	33.84215935267275
sub-001_ses-003_task-bht_dir-LR_echo-2_part-mag_bold	[0.0003878640776699029, 0.0004100485436893205, 0.0004899029126213593, 0.0006036893203883496]	[0.006931142427184466, 0.00936334441747573, 0.015561334466019419, 0.026069519902912622]	1	53.098665284000006	1.0179714702439029	0.9913626225853652	0.5876	191.5682	0.19292748291867615	89	43.20388349514563	3.4093196045256065	3.4452342835429755	3.3581700588045176	3.4245544712293263	[0.0210638, 0.0204051, 0.0193479, 0.0159748]	0.10167663544416428	-0.009842073544859886	206	76	102	60	2.1151954471321672	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	32.6086	19.7848	65.8927	37.0	333026.0	0.0	234.0	92.5646	0.9442	221.2604	536.4425	518.0	132094.0	126.0	964.0	244.8937	23.995276092085987
sub-001_ses-003_task-bht_dir-LR_echo-3_part-mag_bold	[0.0003878640776699029, 0.0004100485436893205, 0.0004899029126213593, 0.0006036893203883496]	[0.006931142427184466, 0.00936334441747573, 0.015561334466019419, 0.026069519902912622]	1	71.57524265209754	1.0184780793658537	0.9896276658048783	0.5702	121.8986	0.19292748291867615	89	43.20388349514563	3.0522184793005636	3.1443845835301536	2.986207283596064	3.0260635707754746	[0.0210638, 0.0204051, 0.0193479, 0.0159748]	0.06456218659877777	-0.008701097220182419	206	76	102	60	1.8060108788350708	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	104.6293	9.4642	39.6488	31.0	333026.0	0.0	97.0	45.3027	1.4403	168.1278	349.9641	339.0	132094.0	56.0	673.0	187.7058	17.000816420535557
sub-001_ses-003_task-bht_dir-LR_echo-4_part-mag_bold	[0.0003878640776699029, 0.0004100485436893205, 0.0004899029126213593, 0.0006036893203883496]	[0.006931142427184466, 0.00936334441747573, 0.015561334466019419, 0.026069519902912622]	1	99.79248344614635	1.026796913317073	0.9916649723414639	0.5777	57.7592	0.19292748291867615	89	43.20388349514563	2.709433168266372	2.80802615838603	2.6253597684601293	2.6949135779529576	[0.0210638, 0.0204051, 0.0193479, 0.0159748]	0.04221474379301071	-0.006238433998078108	206	76	102	60	1.5187501871406444	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	211.8181	6.1391	30.8734	29.0	333026.0	0.0	56.0	26.5173	3.5613	126.8633	229.5273	217.0	132094.0	38.0	479.0	142.8801	11.928438461385667
sub-001_ses-003_task-qct_dir-LR_echo-1_part-mag_bold	[0.001051919191919192, 0.0010185858585858585, 0.0010824242424242424, 0.0012603030303030304]	[0.004905208080808081, 0.006545695858585859, 0.010004367575757575, 0.01634460606060606]	0	38.930883018571414	1.0294070618367337	1.0187420814285717	0.6536	122.826	0.06578417471922206	1	1.0101010101010102	3.8200271658155422	3.64234459192444	3.7477733573726355	4.069963548149552	[0.00404175, 0.00648565, 0.00605408, 0.00516216]	0.15461303293704987	0.026394253596663475	99	76	102	60	2.5283538713463236	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	5.927	67.7055	178.8585	72.0	332389.0	0.0	760.0	253.0099	1.2505	300.1595	836.7435	799.0	132731.0	404.0	1396.0	316.0147	37.027139900485054
sub-001_ses-003_task-qct_dir-LR_echo-2_part-mag_bold	[0.001051919191919192, 0.0010185858585858585, 0.0010824242424242424, 0.0012603030303030304]	[0.004905208080808081, 0.006545695858585859, 0.010004367575757575, 0.01634460606060606]	0	50.47137957153063	1.0237646844897956	1.0171068397959182	0.5848	205.5783	0.06578417471922206	1	1.0101010101010102	3.27636471013007	3.339313732724918	3.2492168315389804	3.240563566126313	[0.00404175, 0.00648565, 0.00605408, 0.00516216]	0.09607637673616409	-0.006633693352341652	99	76	102	60	2.104828081539979	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	33.4429	19.4535	64.4478	37.0	332389.0	0.0	225.0	88.7217	0.9797	225.2807	548.146	527.0	132731.0	132.0	988.0	250.3758	27.425441628554836
sub-001_ses-003_task-qct_dir-LR_echo-3_part-mag_bold	[0.001051919191919192, 0.0010185858585858585, 0.0010824242424242424, 0.0012603030303030304]	[0.004905208080808081, 0.006545695858585859, 0.010004367575757575, 0.01634460606060606]	0	67.0229341155102	1.022276879897959	1.01552091	0.5662	130.2221	0.06578417471922206	1	1.0101010101010102	2.9157359778580805	3.0454537599596656	2.8773542348317944	2.82439993878278	[0.00404175, 0.00648565, 0.00605408, 0.00516216]	0.06026339903473854	-0.005522863939404488	99	76	102	60	1.7839705928689487	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	111.6604	8.9106	39.0079	30.0	332389.0	0.0	94.0	42.4206	1.5064	173.4495	359.8839	347.0	132731.0	57.0	696.0	194.5092	19.941030421643518
sub-001_ses-003_task-qct_dir-LR_echo-4_part-mag_bold	[0.001051919191919192, 0.0010185858585858585, 0.0010824242424242424, 0.0012603030303030304]	[0.004905208080808081, 0.006545695858585859, 0.010004367575757575, 0.01634460606060606]	0	92.85852603469391	1.0273695635714288	1.0168362269387754	0.5716	61.8523	0.06578417471922206	1	1.0101010101010102	2.5782097504791635	2.7132163140722527	2.520026627944962	2.5013863094202753	[0.00404175, 0.00648565, 0.00605408, 0.00516216]	0.03965028002858162	-0.002945327665656805	99	76	102	60	1.4843000397601878	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	245.3165	5.8106	30.6796	28.0	332389.0	0.0	55.0	24.7305	3.6882	132.341	237.7512	223.0	132731.0	39.0	502.0	150.2386	14.042762982891873
sub-001_ses-003_task-rest_dir-LR_echo-1_part-mag_bold	[0.00033472, 0.0003708933333333333, 0.00040916, 0.0004772933333333334]	[0.005899816733333334, 0.0079496312, 0.012346190746666668, 0.0200767196]	0	38.69258948883841	1.0299787792923896	1.0111717005607481	0.6574	111.7729	0.09603517668104457	23	3.066666666666667	3.907533975796417	3.7042776735493232	3.8452652533794547	4.173059000460473	[0.00889237, 0.0125658, 0.0115268, 0.00954981]	0.15524345636367798	0.023053474724292755	750	76	102	60	2.5372972572176544	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	5.7148	72.4261	182.9963	76.0	332681.0	1.0	764.0	254.9426	1.2216	299.2049	836.1516	798.0	132439.0	406.0	1392.0	314.5067	35.87363107339479
sub-001_ses-003_task-rest_dir-LR_echo-2_part-mag_bold	[0.00033472, 0.0003708933333333333, 0.00040916, 0.0004772933333333334]	[0.005899816733333334, 0.0079496312, 0.012346190746666668, 0.0200767196]	0	50.320741375941246	1.0242119475033382	1.0064648458344452	0.5874	195.0031	0.09603517668104457	23	3.066666666666667	3.355813871863461	3.399712261853103	3.3226112444225815	3.3451181093146993	[0.00889237, 0.0125658, 0.0115268, 0.00954981]	0.09888188540935516	-0.009406493045389652	750	76	102	60	2.1216768573339415	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	30.6935	20.4322	65.8841	38.0	332681.0	0.0	232.0	90.531	0.9508	223.5685	547.411	527.0	132439.0	135.0	985.0	248.3875	26.015794434584677
sub-001_ses-003_task-rest_dir-LR_echo-3_part-mag_bold	[0.00033472, 0.0003708933333333333, 0.00040916, 0.0004772933333333334]	[0.005899816733333334, 0.0079496312, 0.012346190746666668, 0.0200767196]	0	66.97047512923895	1.0239885100400532	1.0046174238985315	0.5685	126.8539	0.09603517668104457	23	3.066666666666667	2.994241575759958	3.0921278344141214	2.9549015019497826	2.93569539091597	[0.00889237, 0.0125658, 0.0115268, 0.00954981]	0.06337635964155197	-0.008489410392940044	750	76	102	60	1.8031854142039239	1.600000023841858	2.196079969406128	2.196079969406128	2.200000047683716	94.0936	9.4709	39.5407	31.0	332681.0	0.0	97.0	43.2361	1.4296	172.0293	359.3229	347.0	132439.0	58.0	692.0	192.4365	18.716063354513608
